Year,Rank,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
2013,15,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878
2013,16,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0398,0.679,77.019
2013,17,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003
2013,18,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964
2013,19,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08
2013,20,0.452,0.58,10,-8.613,1,0.0462,0.222,3.23e-05,0.101,0.111,164.162
2013,21,0.878,0.455,0,-8.845,1,0.077,0.0462,0.00484,0.0353,0.79,129.953
2013,22,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082
2013,23,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033
2013,24,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0
2013,25,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051
2013,26,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042
2013,27,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972
2013,28,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916
2013,29,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956
2013,30,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017
2013,31,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324
2013,32,0.793,0.524,8,-7.827,1,0.156,0.0319,0.0,0.156,0.579,86.325
2013,33,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991
2013,34,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002
2013,35,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.211,0.331,120.007
2013,36,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956
2013,37,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945
2013,38,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998
2013,39,0.674,0.608,8,-6.628,0,0.0334,0.0119,0.0,0.103,0.464,124.952
2013,40,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99
2013,41,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967
2013,42,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003
2013,43,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958
2013,44,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934
2013,45,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052
2013,46,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04
2013,47,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009
2013,48,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992
2013,49,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513
2013,50,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968
2013,51,0.675,0.792,1,-6.303,1,0.0368,0.145,0.0,0.12,0.395,120.016
2013,52,0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,131.127
2013,53,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998
2013,54,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096
2013,55,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067
2013,56,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989
2013,57,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001
2013,58,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938
2013,59,0.807,0.702,6,-6.594,0,0.0748,0.307,0.0,0.111,0.447,114.038
2013,60,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895
2013,61,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002
2013,62,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938
2013,63,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017
2013,64,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035
2013,65,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961
2013,66,0.561,0.836,9,-3.939,1,0.1,0.0525,0.0,0.136,0.517,127.923
2013,67,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084
2013,68,0.692,0.908,9,-5.364,1,0.0677,0.0251,0.0,0.0933,0.513,124.042
2013,69,0.526,0.816,7,-4.009,1,0.0421,0.0285,0.0,0.22,0.414,144.032
2013,70,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002
2013,71,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987
2013,72,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029
2013,73,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008
2013,74,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491
2013,75,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996
2013,76,0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434
2013,77,0.47,0.79,2,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061
2013,78,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995
2013,79,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236
2013,80,0.576,0.726,11,-4.625,1,0.035,0.255,0.0,0.108,0.582,136.802
2013,81,0.676,0.755,4,-5.333,1,0.0388,0.322,0.0,0.298,0.425,107.03
2013,82,0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012
2013,83,0.577,0.576,2,-6.299,1,0.0563,0.0143,0.0,0.602,0.12,133.973
2013,84,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063
2013,85,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786
2013,86,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91
2013,87,0.422,0.641,10,-4.947,0,0.323,0.422,0.0,0.317,0.654,187.027
2013,88,0.674,0.81,7,-5.117,0,0.0378,0.0923,4.74e-05,0.11,0.391,94.995
2013,89,0.768,0.809,4,-4.204,0,0.0616,0.278,0.0,0.139,0.748,111.989
2013,90,0.543,0.837,11,-6.448,1,0.0608,0.117,0.0,0.0872,0.506,168.056
2013,91,0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205
2013,92,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784
2013,93,0.532,0.825,9,-5.287,1,0.0468,0.18,0.0,0.296,0.96,169.961
2013,94,0.497,0.927,0,-4.52,1,0.0371,0.00286,1.26e-06,0.413,0.607,96.991
2013,95,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999
2013,96,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063
2013,97,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897
2013,98,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024
2013,99,0.936,0.702,10,-5.305,1,0.0615,0.0473,0.0,0.0838,0.704,97.524
2012,1,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062
2012,2,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021
2012,3,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086
2012,4,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028
2012,5,0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013
2012,6,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889
2012,7,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044
2012,8,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986
2012,9,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008
2012,10,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99
2012,11,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075
2012,12,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993
2012,13,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021
2012,14,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938
2012,15,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814
2012,16,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011
2012,17,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976
2012,18,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998
2012,19,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028
2012,20,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8
2012,21,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963
2012,22,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961
2012,23,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845
2012,24,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06
2012,25,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703
2012,26,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017
2012,27,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993
2012,28,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976
2012,29,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993
2012,30,0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043
2012,31,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028
2012,32,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078
2012,33,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984
2012,34,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691
2012,35,0.705,0.794,8,-2.266,1,0.0593,0.0488,0.0,0.575,0.412,127.961
2012,36,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047
2012,37,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991
2012,38,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05
2012,39,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008
2012,40,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022
2012,41,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971
2012,42,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937
2012,43,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187
2012,44,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992
2012,45,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986
2012,46,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977
2012,47,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067
2012,48,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05
2012,49,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04
2012,50,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885
2012,51,0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034
2012,52,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784
2012,53,0.558,0.872,9,-4.401,1,0.0449,0.178,0.0,0.173,0.472,143.971
2012,54,0.634,0.665,6,-5.984,0,0.176,0.0172,0.0,0.365,0.611,131.108
2012,55,0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939
2012,56,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967
2012,57,0.787,0.73,11,-6.788,0,0.35,0.0276,0.00157,0.0828,0.739,159.825
2012,58,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023
2012,59,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001
2012,60,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051
2012,61,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
2012,62,0.729,0.911,0,-4.5,1,0.045,0.00205,1.39e-06,0.295,0.74,127.087
2012,63,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004
2012,64,0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052
2012,65,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016
2012,66,0.617,0.839,0,-2.849,0,0.0655,0.0286,0.0,0.19,0.741,128.91
2012,67,0.721,0.819,9,-5.715,1,0.0269,0.413,0.0,0.196,0.867,96.02
2012,68,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936
2012,69,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
2012,70,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991
2012,71,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948
2012,72,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877
2012,73,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008
2012,74,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91
2012,75,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.26e-06,0.0241,0.591,125.054
2012,76,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043
2012,77,0.608,0.863,11,-4.87,1,0.131,0.0593,0.0,0.228,0.476,150.029
2012,78,0.451,0.632,8,-7.98,0,0.297,0.0114,0.0,0.198,0.234,132.89
2012,79,0.702,0.826,3,-6.498,1,0.0529,0.32,0.000227,0.355,0.329,80.014
2012,80,0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51
2012,81,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043
2012,82,0.535,0.56,4,-6.586,1,0.0901,0.287,0.0,0.209,0.785,164.17
2012,83,0.779,0.614,1,-6.294,0,0.0406,0.0499,0.0,0.139,0.932,117.025
2012,84,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925
2012,85,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001
2012,86,0.523,0.742,7,-5.495,0,0.227,0.0697,0.0,0.102,0.353,83.066
2012,87,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028
2012,88,0.472,0.866,2,-3.771,1,0.0413,0.044,0.0,0.213,0.775,163.867
2012,89,0.702,0.715,5,-5.377,0,0.0425,0.503,2.44e-05,0.126,0.863,127.05
2012,90,0.697,0.861,9,-4.389,0,0.144,0.00482,1.83e-06,0.41,0.703,127.023
2012,91,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009
2012,92,0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989
2012,93,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934
2012,94,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972
2012,95,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017
2012,96,0.554,0.794,11,-5.417,1,0.035,0.0697,0.0,0.63,0.79,176.01
2012,97,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063
2012,98,0.487,0.736,7,-3.269,1,0.0326,0.069,0.0,0.114,0.184,81.587
2012,99,0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067
2011,1,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948
2011,2,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993
2011,3,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071
2011,4,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684
2011,5,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024
2011,6,0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443
2011,7,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979
2011,8,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047
2011,9,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05
2011,10,0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.142,0.444,130.007
2011,11,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972
2011,12,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975
2011,13,0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023
2011,14,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012
2011,15,0.72,0.63,0,-14.982,0,0.0504,0.0891,0.00154,0.134,0.935,125.922
2011,16,0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019
2011,17,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907
2011,18,0.565,0.646,7,-4.749,1,0.0335,0.0412,0.0,0.362,0.481,91.973
2011,19,0.689,0.784,2,-2.972,1,0.074,0.182,0.0,0.0843,0.561,99.954
2011,20,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155
2011,21,0.7,0.598,2,-7.783,1,0.114,0.0369,0.0,0.111,0.594,160.041
2011,22,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.14e-06,0.108,0.272,154.001
2011,23,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187
2011,24,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988
2011,25,0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943
2011,26,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951
2011,27,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067
2011,28,0.583,0.766,9,-6.47,1,0.0408,0.000348,0.0125,0.108,0.395,127.95
2011,29,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95
2011,30,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02
2011,31,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978
2011,32,0.753,0.729,11,-3.862,0,0.0392,0.00334,5.66e-05,0.073,0.812,120.013
2011,33,0.676,0.695,0,-8.327,1,0.245,0.352,0.0,0.119,0.144,90.268
2011,34,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739
2011,35,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
2011,36,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979
2011,37,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001
2011,38,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024
2011,39,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911
2011,40,0.365,0.751,2,-5.429,1,0.304,0.000707,0.0,0.318,0.604,79.119
2011,41,0.593,0.639,1,-5.826,1,0.0307,0.446,0.0,0.0998,0.332,142.881
2011,42,0.68,0.741,2,-5.055,1,0.0357,0.347,1.87e-06,0.117,0.635,127.024
2011,43,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975
2011,44,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497
